pet_id,gender,breed,age,temperature,latitude,longitude,heartbeat,activity_level,ambient_temperature
1576,1,2,7.9,36.74,53.32734,-6.22018,61.34,3,25.53
1577,1,1,14.6,38.22,53.33513,-6.22729,93.77,0,25.27
1578,1,0,4.0,38.82,53.32453,-6.23148,85.44,0,31.82
1579,0,1,9.2,38.91,53.32594,-6.25516,78.53,0,16.24
1580,0,1,11.5,37.56,53.33994,-6.23328,94.91,1,14.31
1581,0,0,2.3,38.6,53.34578,-6.25799,91.17,1,13.91
1582,0,0,7.4,38.58,53.33164,-6.22617,81.86,2,22.71
1583,0,0,1.4,39.0,53.33498,-6.2469,121.33,1,13.86
1584,1,3,5.5,38.56,53.33527,-6.2382,93.41,0,17.68
1585,0,0,8.1,37.7,53.34819,-6.22102,61.95,0,18.94
1586,0,1,11.8,38.03,53.32895,-6.2477,140.7,0,15.23
1587,0,1,3.4,37.5,53.33347,-6.22438,47.28,2,28.62
1588,1,3,13.5,40.1,53.34902,-6.2217,148.03,2,19.83
1589,1,3,2.9,38.91,53.33866,-6.25315,96.36,0,23.32
1590,0,0,12.7,38.24,53.34826,-6.24381,91.08,0,23.27
1591,1,3,1.5,40.74,53.33303,-6.25943,131.61,0,17.56
1592,1,2,8.8,38.35,53.33042,-6.23725,149.46,1,17.9
1593,0,1,11.4,38.12,53.34492,-6.24696,93.29,3,34.87
1594,1,2,11.4,38.46,53.34802,-6.23509,78.32,2,13.6
1595,0,3,8.5,40.4,53.34815,-6.22157,140.16,0,21.04
1596,1,3,8.8,38.67,53.32551,-6.22532,180.65,0,20.25
1597,1,2,1.5,37.98,53.34824,-6.25051,88.34,1,17.08
1598,0,2,1.4,38.39,53.33974,-6.24289,85.55,1,26.78
1599,0,0,9.6,38.54,53.33203,-6.22237,48.69,2,12.2
1600,0,2,3.4,38.65,53.33551,-6.22561,30.57,0,22.12
1601,0,2,6.0,38.54,53.32414,-6.231,108.0,0,33.46
1602,1,1,12.4,38.65,53.32115,-6.25722,35.43,1,13.58
1603,0,2,6.1,38.46,53.33396,-6.22364,117.57,0,14.8
1604,1,2,6.7,38.33,53.3409,-6.22359,59.86,2,22.5
1605,1,3,12.1,39.3,53.34578,-6.23495,100.73,2,31.31
1606,0,2,10.9,38.17,53.32256,-6.24589,96.12,3,7.93
1607,1,3,5.0,38.16,53.32778,-6.25669,106.67,2,21.31
1608,1,2,11.7,38.41,53.32757,-6.23367,135.09,0,21.13
1609,0,0,1.9,38.32,53.34835,-6.25287,70.53,2,19.16
1610,1,1,8.7,38.02,53.32678,-6.23248,112.17,0,17.63
1611,0,1,13.9,38.25,53.34968,-6.23057,87.62,1,15.78
1612,0,0,6.4,39.01,53.33158,-6.23538,86.21,0,15.62
1613,0,3,9.4,38.46,53.32026,-6.24609,73.55,2,19.45
1614,1,2,4.3,38.5,53.3218,-6.23612,113.35,1,15.97
1615,0,2,10.4,39.18,53.34604,-6.24174,148.54,3,13.12
1616,1,0,3.0,38.55,53.32468,-6.23826,67.8,0,17.05
1617,1,3,2.3,38.54,53.33364,-6.23472,93.3,2,20.36
1618,1,0,13.1,38.57,53.32465,-6.2599,97.22,3,21.45
1619,0,2,3.3,38.57,53.32191,-6.25758,113.69,1,20.59
1620,1,3,14.9,38.28,53.3353,-6.25044,89.0,0,21.03
1621,1,0,9.9,37.61,53.32185,-6.25743,97.75,2,17.46
1622,0,3,14.4,39.16,53.33608,-6.25251,113.43,1,11.15
1623,1,1,2.8,38.14,53.32806,-6.22524,57.11,3,13.21
1624,1,3,11.4,37.98,53.32596,-6.25879,68.59,1,19.99
1625,0,1,4.1,38.69,53.33588,-6.23022,135.55,3,11.81
1626,0,2,11.5,37.95,53.3489,-6.25243,124.22,2,26.6
1627,0,1,13.6,38.14,53.32003,-6.253,106.33,0,15.04
1628,0,2,1.8,38.76,53.34079,-6.25512,89.84,1,21.81
1629,1,2,3.8,37.81,53.34419,-6.24936,93.65,0,29.19
1630,0,1,8.1,38.14,53.34921,-6.24617,85.58,0,9.94
1631,1,2,4.7,38.65,53.34515,-6.25425,141.76,3,24.27
1632,1,2,10.6,38.15,53.34399,-6.23698,56.05,0,16.57
1633,0,2,6.0,38.09,53.32124,-6.24587,100.75,1,14.5
1634,0,1,6.5,37.89,53.33323,-6.25899,119.23,2,26.11
1635,1,0,11.1,40.13,53.33218,-6.23155,84.3,3,22.1
1636,0,3,1.5,40.96,53.344,-6.23206,193.03,2,20.51
1637,1,0,14.6,38.34,53.34025,-6.25228,141.11,3,15.01
1638,0,2,14.5,38.4,53.32213,-6.25362,64.12,2,13.95
1639,0,0,14.7,38.47,53.33908,-6.25691,84.07,0,31.88
1640,0,2,9.6,40.25,53.33129,-6.25403,58.94,2,17.4
1641,0,0,4.7,40.33,53.32622,-6.22812,127.51,0,19.3
1642,0,0,11.7,38.0,53.32478,-6.22217,83.33,2,22.15
1643,0,1,6.6,38.38,53.33567,-6.23023,61.53,0,34.24
1644,0,0,8.9,38.26,53.32922,-6.24642,82.03,0,22.81
1645,0,3,9.6,39.2,53.33835,-6.25208,69.15,1,15.8
1646,1,3,9.3,39.64,53.32144,-6.24129,71.01,0,20.32
1647,1,3,8.9,38.08,53.32173,-6.23797,118.64,0,22.53
1648,1,3,14.5,36.16,53.34464,-6.22831,75.32,0,25.07
1649,1,0,9.2,38.71,53.32645,-6.25309,89.38,1,23.98
1650,1,3,4.5,40.74,53.33864,-6.25049,72.14,0,18.0
1651,0,2,2.0,38.55,53.34243,-6.2567,48.52,0,19.97
1652,1,2,1.4,38.08,53.32847,-6.25055,164.44,2,18.93
1653,1,0,14.0,36.77,53.34361,-6.25995,79.7,1,25.47
1654,0,2,3.9,38.64,53.33373,-6.25324,89.09,2,25.22
1655,1,0,1.1,38.32,53.33321,-6.22792,63.88,0,14.58
1656,0,1,12.1,38.92,53.33684,-6.24075,118.71,0,34.39
1657,0,0,5.4,39.71,53.32841,-6.23531,71.97,3,13.76
1658,0,1,14.3,38.43,53.33423,-6.23957,55.02,2,13.57
1659,0,2,11.6,38.23,53.32184,-6.22551,191.87,1,17.98
1660,0,1,5.2,39.09,53.33176,-6.22982,83.96,1,22.37
1661,1,0,9.6,38.95,53.33724,-6.25789,95.47,1,23.73
1662,1,3,8.3,38.93,53.34779,-6.23646,102.62,2,16.18
1663,0,1,6.8,38.45,53.3234,-6.24629,165.01,0,21.89
1664,1,1,4.9,38.29,53.34159,-6.24548,79.92,3,28.1
1665,0,1,11.2,37.76,53.34483,-6.2598,90.71,2,18.66
1666,1,3,3.0,38.12,53.33869,-6.22968,83.7,1,27.5
1667,1,0,14.6,37.88,53.33056,-6.24071,135.4,0,7.05
1668,1,3,9.2,38.09,53.34899,-6.25383,81.74,1,29.04
1669,1,2,9.7,38.79,53.32364,-6.24379,100.16,0,17.11
1670,1,0,6.9,38.49,53.33084,-6.23822,98.75,1,19.76
1671,0,1,7.7,38.29,53.34474,-6.23912,72.18,1,17.77
1672,0,1,0.9,37.99,53.3468,-6.25147,63.06,2,22.71
1673,1,3,2.4,38.58,53.33311,-6.24016,118.45,0,20.76
1674,1,2,9.3,39.2,53.33991,-6.2483,62.24,2,7.56
1675,0,3,3.9,37.55,53.33332,-6.2599,141.06,2,13.91
1676,0,2,12.8,38.82,53.34324,-6.22865,92.33,1,15.09
1677,1,3,7.1,38.09,53.34835,-6.24447,86.31,2,22.36
1678,0,0,14.2,38.63,53.33705,-6.25363,93.75,2,16.74
1679,0,2,2.0,38.34,53.32598,-6.23387,136.87,3,9.58
1680,0,1,14.3,37.59,53.33998,-6.25455,122.41,3,12.33
1681,1,3,13.7,38.16,53.3323,-6.23368,74.89,3,12.23
1682,0,3,7.3,38.03,53.33702,-6.2324,69.76,3,24.76
1683,0,2,3.6,37.65,53.33408,-6.2457,70.69,2,25.92
1684,0,3,7.4,39.21,53.32153,-6.25836,85.18,2,16.56
1685,1,3,2.8,38.87,53.34968,-6.22658,114.9,0,16.26
1686,0,0,10.8,38.42,53.34046,-6.23791,51.82,1,25.91
1687,1,0,6.3,38.78,53.3329,-6.25865,73.1,0,21.19
1688,1,1,12.8,38.42,53.32004,-6.24534,82.77,2,18.64
1689,1,1,2.9,38.13,53.32302,-6.25844,116.98,0,16.43
1690,0,2,3.1,37.92,53.33742,-6.2309,103.67,2,34.12
1691,1,0,2.6,38.01,53.33931,-6.25391,87.19,2,18.71
1692,0,2,10.8,37.84,53.34921,-6.22432,140.2,3,20.24
1693,1,2,1.0,39.16,53.32519,-6.22041,69.77,0,21.43
1694,0,3,10.2,39.01,53.32928,-6.25454,114.43,0,29.26
1695,1,3,6.8,38.45,53.32929,-6.23525,91.17,2,17.91
1696,1,1,8.2,37.66,53.33594,-6.25968,49.79,1,13.34
1697,0,2,2.4,40.08,53.34474,-6.22879,84.41,0,11.12
1698,1,3,3.7,38.8,53.3286,-6.23999,81.09,1,12.18
1699,0,0,10.0,38.07,53.34789,-6.25692,52.91,1,18.18
1700,1,3,10.9,38.9,53.34175,-6.23002,100.84,3,14.06
1701,0,0,0.5,39.92,53.33486,-6.22791,50.39,3,21.22
1702,1,0,1.6,38.53,53.33061,-6.24408,149.73,2,18.48
1703,1,3,11.1,38.93,53.33272,-6.23777,80.5,1,28.42
1704,0,2,14.7,38.26,53.34917,-6.24469,123.01,2,21.32
1705,0,1,9.8,38.47,53.32043,-6.25281,61.42,0,20.89
1706,0,3,12.2,38.91,53.34571,-6.24347,63.34,0,15.56
1707,1,3,10.9,38.79,53.34003,-6.25987,95.96,1,15.76
1708,0,0,1.4,37.86,53.33285,-6.22176,106.86,0,22.93
1709,0,3,13.6,38.79,53.32965,-6.22687,109.04,0,11.66
1710,0,3,8.6,38.44,53.34846,-6.25341,85.49,2,20.19
1711,1,1,1.7,38.53,53.3204,-6.25933,124.9,1,10.5
1712,1,1,1.0,38.93,53.34061,-6.2264,134.13,0,19.45
1713,1,0,3.9,38.45,53.34725,-6.2388,50.94,0,21.78
1714,0,3,4.9,38.72,53.34993,-6.2363,119.31,1,22.61
1715,0,3,8.5,39.41,53.33604,-6.25425,193.28,2,32.4
1716,1,2,3.6,40.57,53.33375,-6.23954,97.18,0,14.5
1717,1,1,14.4,38.42,53.34861,-6.25554,100.87,1,24.78
1718,1,1,13.8,38.11,53.34575,-6.23741,30.81,1,13.3
1719,0,3,1.4,36.32,53.32068,-6.23413,70.4,3,16.95
1720,0,0,10.3,39.18,53.34698,-6.23903,58.85,2,25.46
1721,1,2,5.3,38.52,53.32455,-6.25353,89.77,0,16.35
1722,1,0,13.9,37.67,53.34282,-6.25033,151.91,1,11.69
1723,1,0,1.2,38.19,53.32394,-6.25012,126.42,0,20.15
1724,0,2,11.1,37.89,53.32928,-6.24677,63.53,0,30.21
1725,0,3,4.1,38.18,53.33476,-6.25917,111.92,1,19.74
1726,0,1,12.2,37.8,53.33458,-6.22095,62.87,1,20.49
1727,1,1,13.4,39.16,53.3499,-6.25317,97.49,0,11.37
1728,1,2,3.7,40.84,53.34402,-6.25251,82.96,1,13.73
1729,1,0,9.6,38.78,53.33539,-6.25764,92.72,0,12.33
1730,0,2,11.9,39.76,53.34127,-6.22022,69.25,3,13.17
1731,1,0,1.1,39.21,53.33295,-6.22177,109.14,0,23.3
1732,0,3,7.9,38.43,53.3347,-6.25087,54.12,1,21.6
1733,0,2,5.4,38.44,53.3247,-6.23509,70.22,0,23.35
1734,0,1,13.0,38.41,53.32249,-6.25625,137.32,1,12.9
1735,0,3,2.3,38.82,53.3242,-6.24141,94.95,0,6.69
1736,1,1,8.8,38.78,53.32739,-6.25536,95.82,1,15.48
1737,0,1,3.1,38.16,53.32071,-6.25667,65.42,3,10.32
1738,1,3,8.1,38.51,53.34361,-6.23923,89.15,2,16.42
1739,1,3,14.5,38.24,53.33931,-6.24834,132.39,1,7.56
1740,0,0,12.8,39.64,53.34101,-6.25562,100.18,0,11.23
1741,1,0,4.6,37.97,53.32261,-6.23442,97.81,1,23.23
1742,1,2,0.6,38.49,53.32902,-6.23118,69.67,2,19.78
1743,0,0,3.7,37.79,53.34277,-6.23492,44.76,1,18.25
1744,1,0,14.1,38.57,53.34615,-6.25388,85.87,1,19.53
1745,1,1,4.3,38.72,53.34589,-6.25493,66.91,0,14.26
1746,1,1,6.1,37.91,53.33153,-6.25259,80.61,1,20.06
1747,0,1,10.5,38.17,53.34407,-6.23121,95.94,0,10.14
1748,1,3,14.3,38.92,53.34398,-6.23355,83.65,1,21.48
1749,0,0,5.2,38.39,53.33222,-6.25991,174.51,2,13.97
1750,1,2,5.2,38.44,53.32095,-6.24578,150.22,0,10.33
1751,0,2,10.0,38.57,53.33765,-6.24517,114.12,2,18.64
1752,1,3,13.7,38.67,53.34512,-6.24064,83.29,0,15.62
1753,0,0,13.7,38.82,53.34333,-6.2238,68.9,2,27.14
1754,1,1,10.6,37.71,53.34629,-6.22451,65.67,1,19.99
1755,1,3,13.0,38.43,53.32245,-6.24203,61.93,0,12.03
1756,0,1,11.4,38.68,53.34689,-6.22777,71.81,0,14.24
1757,1,1,11.2,38.28,53.34406,-6.25751,96.1,3,21.49
1758,1,1,11.6,40.59,53.34588,-6.22355,149.31,1,18.42
1759,0,2,2.2,38.81,53.34157,-6.25922,96.69,1,21.37
1760,1,1,7.7,38.74,53.34218,-6.23369,57.94,1,18.87
1761,1,1,13.9,38.88,53.33628,-6.22619,60.33,0,23.38
1762,1,1,14.2,37.66,53.32371,-6.23574,93.55,2,6.63
1763,1,3,2.4,39.09,53.3443,-6.25778,79.25,0,24.98
1764,1,3,11.3,38.69,53.32864,-6.2435,40.53,1,19.16
1765,1,1,7.7,36.97,53.32784,-6.25618,197.59,0,20.63
1766,0,1,8.7,38.08,53.3429,-6.238,175.57,0,20.29
1767,0,0,13.7,38.37,53.326,-6.22205,83.11,0,26.51
1768,0,2,7.7,38.95,53.32954,-6.24394,74.3,0,24.8
1769,0,0,5.9,36.66,53.34944,-6.24653,105.86,1,18.53
1770,0,3,11.4,37.94,53.32537,-6.25427,102.11,2,16.15
1771,0,1,3.2,39.94,53.3384,-6.23177,94.08,2,14.86
1772,1,3,14.6,39.08,53.32303,-6.24981,193.05,0,15.63
1773,0,1,0.6,38.55,53.32491,-6.2205,68.25,1,5.62
1774,1,0,6.9,38.46,53.34784,-6.22602,101.69,0,23.68
1775,1,0,5.0,37.76,53.32087,-6.24131,82.84,1,18.29
1776,0,0,12.0,38.98,53.32298,-6.23766,74.18,0,18.24
1777,1,0,13.9,39.39,53.32298,-6.24537,69.35,0,21.73
1778,1,1,2.1,39.09,53.32874,-6.22324,181.11,0,6.15
1779,0,0,12.0,38.85,53.34183,-6.2472,128.44,0,19.94
1780,1,2,6.0,38.73,53.34815,-6.2511,99.27,0,11.05
1781,1,0,12.2,36.48,53.34652,-6.24874,100.07,0,23.91
1782,1,0,1.4,39.05,53.3213,-6.24943,113.69,0,11.26
1783,1,0,6.2,38.78,53.34281,-6.24915,62.22,0,19.74
1784,0,3,13.8,38.95,53.33853,-6.24509,72.98,0,5.6
1785,1,0,14.2,38.1,53.34301,-6.23825,96.4,2,17.26
1786,0,3,4.6,38.54,53.34209,-6.22036,74.3,0,10.09
1787,0,2,11.4,37.88,53.33593,-6.23946,108.21,2,16.67
1788,1,3,14.7,38.98,53.33244,-6.25677,44.16,0,24.47
1789,1,2,14.2,39.12,53.32091,-6.22422,81.71,1,15.94
1790,1,0,1.0,38.46,53.33586,-6.24265,77.75,1,29.88
1791,1,0,2.8,37.95,53.33232,-6.25409,65.66,2,11.74
1792,1,1,7.0,38.06,53.3294,-6.23733,91.45,3,18.11
1793,0,2,1.3,39.07,53.32672,-6.25529,95.74,1,27.79
1794,1,2,5.0,38.75,53.33642,-6.23616,104.48,2,19.15
1795,1,1,0.7,38.38,53.32525,-6.2427,64.86,0,23.36
1796,0,1,8.9,38.47,53.33654,-6.24444,190.61,1,16.76
1797,1,0,7.1,38.07,53.33225,-6.25474,57.3,1,18.03
1798,1,2,6.0,37.97,53.33656,-6.24266,89.65,0,24.8
1799,0,3,1.6,38.24,53.34934,-6.23661,131.19,1,21.11
1800,0,3,2.9,37.31,53.33022,-6.2259,107.37,1,23.65
1801,1,3,13.9,38.49,53.34939,-6.2226,116.21,1,8.49
1802,1,1,6.2,38.23,53.32876,-6.23228,104.8,0,34.24
1803,0,1,12.3,38.34,53.34194,-6.24167,87.68,0,28.37
1804,0,1,7.1,38.61,53.32676,-6.22597,64.2,3,23.69
1805,1,0,1.2,38.22,53.34031,-6.23683,161.38,0,15.84
1806,1,0,3.7,39.8,53.34982,-6.25774,81.71,0,20.78
1807,0,2,5.5,37.94,53.34517,-6.25563,91.54,2,15.11
1808,1,2,8.2,40.84,53.32004,-6.23361,72.53,0,28.55
1809,1,2,8.8,38.98,53.32126,-6.25712,80.15,2,30.25
1810,1,0,13.1,38.37,53.33736,-6.22982,93.69,0,12.0
1811,1,2,13.5,38.79,53.32764,-6.24057,95.97,1,17.84
1812,0,0,13.4,37.97,53.33415,-6.22336,132.79,1,17.82
1813,0,0,4.8,38.37,53.32431,-6.25894,81.6,0,13.9
1814,0,3,14.7,38.54,53.32112,-6.24745,81.07,1,19.55
1815,1,1,10.9,38.81,53.34298,-6.23625,61.43,0,6.44
1816,0,0,11.1,38.63,53.33028,-6.24392,109.94,0,22.33
1817,0,0,4.9,38.54,53.3304,-6.23415,185.65,0,7.95
1818,1,2,7.7,38.68,53.32287,-6.25802,32.25,0,20.44
1819,0,1,1.2,38.31,53.32178,-6.25534,98.29,0,21.87
1820,1,2,11.9,38.34,53.33444,-6.2558,103.39,2,14.89
1821,0,0,8.1,40.29,53.33669,-6.22445,175.49,1,14.48
1822,0,2,8.0,38.37,53.34447,-6.2457,55.48,1,11.82
1823,1,0,3.8,38.57,53.33668,-6.23934,36.71,2,24.8
1824,0,2,11.9,38.73,53.33745,-6.25641,135.27,1,20.99
1825,0,2,10.8,36.81,53.34889,-6.24769,91.36,1,22.48
1826,0,2,3.7,38.48,53.33256,-6.23292,105.69,0,20.36
1827,0,1,5.6,38.3,53.34226,-6.24107,153.45,3,26.75
1828,1,0,2.6,38.74,53.32035,-6.25789,84.68,3,12.62
1829,1,2,5.0,38.47,53.33674,-6.25174,84.31,2,17.15
1830,1,1,10.0,38.75,53.32707,-6.24808,63.16,3,11.86
1831,0,1,14.3,40.35,53.3358,-6.22115,82.91,1,32.34
1832,1,2,3.5,36.33,53.34964,-6.23903,73.69,3,16.35
1833,1,3,14.5,38.61,53.33265,-6.25732,110.24,2,17.85
1834,0,2,2.2,38.73,53.34878,-6.24831,92.35,3,18.15
1835,1,3,14.3,36.53,53.34795,-6.24465,66.83,0,14.62
1836,1,3,1.4,38.44,53.32968,-6.22379,94.43,1,19.87
1837,0,2,2.0,38.42,53.33387,-6.23517,114.04,0,13.5
1838,1,2,10.1,38.51,53.34689,-6.24387,111.41,1,25.66
1839,1,3,2.0,38.26,53.33199,-6.24246,73.72,2,14.86
1840,0,2,5.6,38.36,53.32643,-6.25915,92.58,2,18.66
1841,1,1,5.6,40.65,53.34847,-6.24053,46.2,1,17.14
1842,0,0,6.8,37.73,53.34206,-6.25736,67.04,0,23.3
1843,0,1,10.2,38.21,53.34579,-6.2479,65.38,2,20.37
1844,1,3,4.3,38.08,53.34489,-6.23428,62.85,1,30.47
1845,1,1,3.3,36.94,53.34962,-6.24438,84.99,2,16.09
1846,1,3,8.1,40.34,53.33136,-6.22734,67.92,0,18.03
1847,1,0,11.0,37.96,53.33994,-6.23875,110.3,2,18.6
1848,1,0,12.8,39.11,53.33187,-6.22459,66.72,1,7.97
1849,0,1,10.9,38.91,53.3298,-6.23763,85.53,0,16.42
1850,1,1,9.6,37.92,53.34956,-6.22877,61.1,3,23.69
1851,0,1,12.1,40.73,53.34836,-6.23808,73.5,1,15.57
1852,1,2,4.3,38.24,53.33432,-6.22277,160.72,0,14.45
1853,0,3,5.5,38.79,53.32426,-6.25222,60.44,0,17.16
1854,1,2,5.1,38.73,53.32225,-6.22491,145.23,1,20.32
1855,1,1,12.6,36.59,53.34412,-6.24267,95.69,0,22.57
1856,1,0,7.4,39.79,53.33621,-6.23815,114.21,0,20.52
1857,1,2,6.3,38.6,53.33426,-6.24299,197.27,2,13.29
1858,0,3,10.0,37.96,53.33206,-6.22953,111.5,2,20.67
1859,1,3,13.1,38.77,53.34496,-6.2284,140.66,2,21.73
1860,0,2,11.2,39.93,53.33701,-6.25953,108.06,1,14.17
1861,0,2,0.9,38.12,53.34324,-6.25842,90.31,1,17.09
1862,0,2,2.5,38.84,53.32541,-6.24746,135.59,3,29.26
1863,0,0,4.3,38.73,53.34691,-6.24351,82.86,1,14.09
1864,0,1,9.3,38.7,53.34709,-6.23468,158.25,2,18.19
1865,1,1,11.5,37.41,53.33888,-6.23812,173.42,0,20.06
1866,0,3,14.2,38.22,53.34172,-6.24583,146.18,2,21.26
1867,0,3,7.3,39.59,53.32722,-6.23678,87.25,0,14.09
1868,1,1,9.8,38.15,53.32366,-6.2353,67.26,0,9.93
1869,0,2,14.0,37.76,53.32362,-6.22575,108.23,0,22.51
1870,1,1,10.8,39.43,53.32719,-6.24399,96.55,1,13.74
1871,0,2,13.8,38.49,53.33718,-6.2262,65.62,3,34.81
1872,1,3,5.9,38.21,53.34066,-6.25122,146.3,3,9.1
1873,0,1,7.1,38.32,53.32838,-6.24921,127.41,0,19.79
1874,0,2,12.9,38.22,53.34747,-6.22505,93.42,1,8.36
1875,1,3,5.1,38.5,53.34119,-6.23543,58.75,0,14.56
1876,1,0,13.9,38.22,53.32754,-6.23467,59.13,0,17.55
1877,0,2,4.3,38.26,53.33828,-6.22063,119.25,0,32.96
1878,1,1,6.3,39.83,53.32073,-6.25368,77.11,0,15.11
1879,1,2,4.7,38.79,53.32759,-6.25297,88.64,1,9.28
1880,1,1,14.9,39.17,53.33827,-6.23545,55.51,3,21.46
1881,1,2,6.9,38.36,53.34616,-6.22703,74.7,3,21.28
1882,0,0,7.3,40.1,53.32612,-6.25804,107.14,0,22.14
1883,0,3,10.7,38.72,53.34036,-6.25347,126.55,2,20.69
1884,1,2,3.6,38.38,53.32841,-6.24028,67.82,1,24.71
1885,0,2,10.9,37.7,53.34534,-6.23225,105.74,3,15.96
1886,0,1,1.3,38.79,53.33772,-6.22226,118.81,0,21.36
1887,1,0,13.4,38.81,53.34639,-6.22559,115.3,2,27.55
1888,0,0,5.0,37.88,53.34846,-6.22784,174.22,2,14.9
1889,1,1,12.7,38.29,53.33217,-6.24018,69.6,2,15.73
1890,0,0,3.7,37.63,53.34014,-6.24983,93.95,1,17.44
1891,0,1,7.8,38.28,53.3493,-6.25866,87.83,2,18.88
1892,1,1,10.1,38.02,53.34857,-6.23928,134.94,0,17.26
1893,0,3,6.4,38.07,53.3494,-6.24371,169.54,1,10.86
1894,1,1,5.7,38.88,53.33968,-6.25797,151.36,0,14.81
1895,1,1,3.5,38.7,53.33169,-6.25923,158.86,0,14.71
1896,0,0,13.7,36.92,53.32205,-6.23896,72.63,1,22.12
1897,1,1,11.0,38.48,53.32257,-6.24789,87.44,2,18.73
1898,0,0,12.4,38.34,53.32582,-6.22156,104.95,0,14.29
1899,1,0,12.0,38.2,53.32869,-6.22852,131.24,0,20.63
1900,0,1,1.6,38.25,53.34906,-6.25526,92.97,0,14.27
1901,1,3,10.7,36.91,53.34104,-6.23548,108.4,2,14.55
1902,0,1,6.0,39.29,53.33899,-6.24545,116.09,1,8.17
1903,1,1,9.7,38.51,53.33184,-6.22695,73.84,1,23.98
1904,1,1,9.9,38.51,53.34383,-6.22741,81.48,1,12.68
1905,0,3,9.2,39.1,53.34154,-6.24642,67.21,2,13.5
1906,1,3,1.6,38.5,53.35,-6.23112,87.37,0,19.87
1907,1,1,12.5,40.88,53.32742,-6.22698,111.92,2,14.66
1908,0,2,0.7,36.92,53.34211,-6.24875,89.93,2,9.23
1909,0,2,6.0,38.69,53.33367,-6.25859,142.29,1,13.76
1910,1,0,7.3,40.69,53.33071,-6.22527,170.87,2,21.58
1911,1,3,8.9,38.73,53.34575,-6.24674,98.26,0,30.7
1912,1,1,6.6,38.88,53.33138,-6.25733,90.47,0,15.15
1913,1,3,10.6,37.95,53.3348,-6.22215,87.55,2,14.21
1914,0,0,6.4,37.67,53.34648,-6.22723,158.21,2,15.43
1915,0,3,11.4,40.24,53.33869,-6.23305,56.3,0,18.72
1916,1,2,2.6,38.24,53.32727,-6.23596,117.86,2,7.74
1917,1,1,5.5,37.71,53.3285,-6.23169,117.45,2,22.8
1918,1,0,14.3,38.9,53.34593,-6.22529,178.38,0,13.61
1919,1,2,11.3,37.99,53.34991,-6.25953,110.56,2,22.14
1920,1,0,13.5,38.7,53.34564,-6.23079,93.54,1,21.28
1921,1,1,8.8,37.31,53.33751,-6.22625,54.78,0,14.41
1922,0,3,7.5,37.45,53.32697,-6.23791,83.0,1,17.77
1923,1,1,13.3,38.89,53.32585,-6.24864,63.47,2,19.74
1924,0,3,12.7,36.85,53.33898,-6.24207,95.49,1,23.22
1925,0,0,5.3,37.68,53.32409,-6.24745,93.79,0,32.18
1926,1,0,3.4,39.61,53.32409,-6.24587,96.6,0,19.51
1927,1,3,5.9,37.47,53.32363,-6.22847,92.24,3,9.75
1928,1,2,8.5,38.91,53.32056,-6.25036,96.41,1,11.92
1929,1,3,5.5,38.71,53.32477,-6.22931,53.87,0,12.39
1930,1,1,2.0,38.67,53.34639,-6.24752,97.66,1,14.04
1931,0,0,3.1,39.91,53.33693,-6.22186,99.5,3,22.24
1932,0,3,10.0,38.8,53.33921,-6.25498,172.3,0,25.36
1933,0,2,6.7,36.65,53.34079,-6.23004,76.63,1,15.56
1934,1,2,2.6,38.32,53.34211,-6.25484,190.45,3,10.28
1935,1,2,3.8,38.33,53.34476,-6.23398,99.28,0,10.24
1936,0,3,11.8,38.26,53.34166,-6.25902,54.15,3,17.01
1937,0,2,9.9,38.83,53.33029,-6.22955,57.24,1,9.64
1938,0,0,8.9,38.85,53.34443,-6.24294,114.05,3,30.16
1939,1,2,2.7,38.18,53.3258,-6.23827,63.52,0,18.26
1940,1,1,7.1,38.58,53.324,-6.22161,39.97,2,29.17
1941,1,1,5.5,38.53,53.32482,-6.22906,78.05,0,19.61
1942,0,0,5.0,37.76,53.32363,-6.24342,108.67,0,20.3
1943,1,0,5.4,36.52,53.32466,-6.23783,74.89,2,20.25
1944,0,1,11.7,39.27,53.32817,-6.24194,79.91,2,10.52
1945,1,1,10.6,38.95,53.32801,-6.24344,91.4,2,25.03
1946,1,2,8.1,38.87,53.34176,-6.25639,65.98,0,21.09
1947,1,2,1.6,38.42,53.32407,-6.23134,127.23,1,20.3
1948,1,3,5.4,37.4,53.33843,-6.25906,55.66,0,11.53
1949,0,1,14.2,38.69,53.32909,-6.22463,87.28,0,20.96
1950,0,0,13.6,38.32,53.32959,-6.22711,35.13,0,26.58
1951,1,2,1.7,38.05,53.33188,-6.23216,88.21,0,11.34
1952,1,1,11.4,38.04,53.34888,-6.25336,81.08,0,27.07
1953,0,2,12.7,37.91,53.34767,-6.25762,76.02,0,13.97
1954,0,2,12.6,37.89,53.33943,-6.22866,115.37,1,15.32
1955,0,1,2.6,38.16,53.32949,-6.23724,111.6,0,16.44
1956,0,2,14.3,38.31,53.33232,-6.22774,83.95,0,19.59
1957,1,2,9.6,38.87,53.33916,-6.22723,107.73,2,20.61
1958,0,1,9.9,37.82,53.32767,-6.25627,89.95,0,19.71
1959,0,1,6.7,36.25,53.32736,-6.25303,106.54,2,26.69
1960,1,2,9.7,38.85,53.34727,-6.24471,55.37,2,12.33
1961,1,3,10.1,38.49,53.33383,-6.24255,139.26,2,14.16
1962,1,1,12.5,38.81,53.34666,-6.23559,83.37,1,34.74
